user_id,age,gender,location,income_level,activity_score,rewards
497,43,Other,Bangalore,Low,80,Cashback
498,18,Male,Delhi,High,88,TShirt
499,33,Male,Kolkata,High,96,TShirt
500,41,Other,Kolkata,Medium,79,TShirt
501,31,Female,Kolkata,Low,79,Cashback
502,34,Female,Mumbai,Low,38,Voucher;Cashback
503,23,Male,Kolkata,Low,91,Cashback
504,37,Other,Mumbai,Low,14,GiftCard
505,39,Female,Delhi,High,8,Coupon10;Voucher
506,33,Male,Chennai,Low,9,GiftCard
507,30,Female,Kolkata,Low,52,Cashback;Voucher
508,58,Female,Mumbai,High,40,Voucher
509,57,Female,Bangalore,High,71,Cashback;GiftCard;TShirt
510,45,Other,Delhi,Medium,21,TShirt
511,57,Other,Kolkata,High,60,TShirt;Voucher;Coupon10
512,44,Female,Delhi,Low,98,TShirt;Coupon10;Voucher
513,32,Male,Bangalore,Medium,27,GiftCard;TShirt
514,58,Male,Kolkata,Medium,72,Coupon10
515,34,Male,Bangalore,High,18,Coupon10;Voucher;TShirt
516,54,Female,Kolkata,Low,45,Cashback;TShirt
517,53,Other,Chennai,High,41,Cashback;TShirt;GiftCard
518,36,Female,Kolkata,Low,40,Cashback
519,54,Male,Chennai,High,26,TShirt;Voucher
520,20,Other,Chennai,Low,85,TShirt;Cashback
521,39,Female,Chennai,Low,15,TShirt;Cashback;Coupon10
522,53,Female,Mumbai,Low,92,GiftCard;Cashback;Voucher
523,31,Other,Kolkata,Low,79,TShirt
524,43,Other,Chennai,High,16,GiftCard;TShirt;Coupon10
525,19,Male,Bangalore,Medium,42,Voucher;Cashback
526,27,Other,Kolkata,High,59,Voucher;TShirt;GiftCard
527,41,Other,Chennai,High,29,Cashback;TShirt
528,38,Female,Kolkata,High,48,Voucher;GiftCard
529,48,Other,Chennai,High,63,Cashback;Coupon10;Voucher
530,21,Other,Bangalore,High,31,Coupon10;Voucher
531,46,Male,Bangalore,High,88,Coupon10;TShirt;Cashback
532,45,Male,Delhi,Medium,79,TShirt;Coupon10;Cashback
533,44,Other,Mumbai,Medium,7,Voucher;GiftCard
534,60,Female,Mumbai,Medium,85,Voucher;Cashback;Coupon10
535,31,Male,Kolkata,Low,44,Cashback;Coupon10
536,30,Other,Chennai,Medium,78,GiftCard;Voucher
537,24,Other,Kolkata,High,25,TShirt;Coupon10;GiftCard
538,50,Female,Delhi,Medium,51,Cashback;Voucher;GiftCard
539,33,Male,Mumbai,High,5,TShirt;Coupon10;Cashback
540,48,Male,Kolkata,High,57,TShirt
541,55,Female,Mumbai,Low,92,Cashback;TShirt;Coupon10
542,35,Female,Delhi,Medium,28,Voucher;Cashback;GiftCard
543,30,Male,Chennai,Medium,9,Coupon10;GiftCard
544,42,Female,Bangalore,Medium,66,GiftCard;TShirt
545,20,Other,Delhi,Medium,84,GiftCard;TShirt;Voucher
546,58,Male,Delhi,Low,71,Coupon10
547,22,Female,Mumbai,Medium,86,GiftCard;Cashback
548,56,Other,Kolkata,Low,44,TShirt;GiftCard
549,31,Female,Kolkata,High,52,GiftCard;TShirt;Coupon10
550,20,Other,Kolkata,Low,31,GiftCard;Coupon10;TShirt
551,50,Other,Chennai,High,77,GiftCard;Voucher;TShirt
552,36,Male,Kolkata,High,58,GiftCard;TShirt;Coupon10
553,36,Female,Kolkata,Low,47,Voucher;GiftCard;Cashback
554,46,Male,Mumbai,High,75,Voucher
555,22,Other,Mumbai,High,78,Cashback;Coupon10;GiftCard
556,21,Male,Delhi,Medium,48,GiftCard;Coupon10
557,30,Male,Chennai,Medium,83,TShirt;GiftCard
558,19,Other,Mumbai,High,30,GiftCard;Coupon10;Cashback
559,36,Other,Bangalore,Medium,50,Cashback;TShirt
560,53,Female,Chennai,Low,84,GiftCard;Cashback
561,57,Other,Delhi,High,49,Coupon10;GiftCard;TShirt
562,40,Male,Kolkata,Medium,41,TShirt;Cashback;Coupon10
563,55,Other,Kolkata,Medium,50,Coupon10
564,36,Other,Bangalore,Low,1,Cashback;Coupon10;TShirt
565,18,Male,Mumbai,High,94,GiftCard;Voucher;TShirt
566,42,Female,Chennai,Low,97,Coupon10
567,53,Male,Kolkata,Medium,22,TShirt;Voucher
568,56,Female,Bangalore,High,39,Voucher;GiftCard;Coupon10
569,59,Male,Delhi,High,3,Cashback;Voucher;GiftCard
570,26,Male,Mumbai,Low,28,Voucher
571,57,Female,Bangalore,High,64,GiftCard;Coupon10
572,49,Other,Kolkata,Low,38,Cashback;Voucher;GiftCard
573,57,Male,Bangalore,High,34,TShirt;Coupon10
574,60,Other,Chennai,Medium,62,GiftCard;Voucher;Coupon10
575,31,Male,Chennai,High,3,GiftCard
576,36,Male,Mumbai,Low,8,Coupon10;TShirt
577,36,Female,Delhi,Medium,2,Cashback;TShirt;Voucher
578,36,Female,Delhi,High,39,TShirt;GiftCard;Cashback
579,55,Male,Mumbai,Low,43,TShirt;GiftCard;Voucher
580,53,Male,Chennai,Low,28,GiftCard
581,51,Female,Kolkata,Low,40,TShirt;Coupon10;Voucher
582,59,Other,Chennai,High,73,Cashback;GiftCard;TShirt
583,20,Male,Chennai,Medium,45,Cashback;Voucher
584,24,Other,Delhi,Low,90,Coupon10;Cashback;Voucher
585,23,Male,Mumbai,Low,75,TShirt
586,28,Other,Bangalore,Medium,19,GiftCard;Cashback;Coupon10
587,43,Other,Mumbai,Medium,72,TShirt;Coupon10
588,29,Other,Chennai,Medium,40,Coupon10;GiftCard;Cashback
589,22,Male,Mumbai,Medium,79,Cashback
590,44,Other,Chennai,High,77,GiftCard
591,42,Female,Bangalore,Low,84,Coupon10
592,52,Male,Delhi,Low,4,Cashback;Voucher;Coupon10
593,54,Female,Delhi,High,85,Coupon10;Voucher;Cashback
594,60,Female,Bangalore,Low,78,TShirt
595,38,Female,Kolkata,Low,9,Voucher
596,58,Other,Delhi,High,12,Voucher
597,44,Other,Kolkata,Low,51,TShirt
598,31,Other,Kolkata,Low,8,TShirt;Cashback;GiftCard
599,24,Female,Delhi,Low,51,Coupon10;TShirt
600,21,Other,Delhi,Low,26,TShirt;Cashback
601,51,Other,Bangalore,Medium,86,TShirt;Voucher;Coupon10
602,25,Female,Mumbai,High,84,GiftCard;TShirt;Voucher
603,57,Other,Delhi,Medium,55,Voucher;GiftCard;Coupon10
604,36,Male,Bangalore,Medium,3,Coupon10
605,51,Other,Delhi,Medium,4,TShirt;Cashback;GiftCard
606,56,Female,Delhi,Low,99,GiftCard
607,52,Male,Kolkata,High,66,Coupon10;Cashback
608,25,Female,Delhi,Low,80,Cashback;Voucher;TShirt
609,47,Other,Delhi,Medium,92,GiftCard;Cashback
610,50,Other,Kolkata,Low,72,Voucher;Coupon10;GiftCard
611,21,Other,Kolkata,Medium,39,Cashback;Voucher;TShirt
612,43,Other,Kolkata,High,7,Coupon10;TShirt;Voucher
613,58,Female,Mumbai,Low,71,TShirt;Coupon10
614,26,Other,Chennai,High,19,TShirt;Voucher;Cashback
615,21,Female,Kolkata,Medium,98,TShirt;Voucher;Cashback
616,44,Female,Kolkata,Medium,66,Voucher
617,24,Male,Bangalore,High,11,Voucher;Cashback
618,42,Other,Chennai,Medium,31,TShirt;GiftCard
619,50,Other,Chennai,Low,89,Coupon10;Voucher
620,27,Female,Chennai,High,1,Coupon10;Voucher;Cashback
621,46,Male,Kolkata,Medium,40,TShirt;GiftCard;Cashback
622,21,Other,Kolkata,Low,39,Coupon10;Cashback
623,24,Male,Kolkata,Low,60,Cashback;GiftCard;TShirt
624,26,Female,Bangalore,Medium,51,GiftCard;Voucher;TShirt
625,58,Male,Bangalore,High,23,GiftCard
626,43,Other,Chennai,Low,77,TShirt;Voucher
627,44,Other,Bangalore,Low,4,Coupon10;Cashback
628,27,Female,Bangalore,Low,3,GiftCard;Voucher;Cashback
629,55,Female,Mumbai,Medium,36,TShirt
630,58,Other,Kolkata,Low,100,TShirt;GiftCard
631,37,Male,Bangalore,High,23,Coupon10
632,46,Female,Chennai,Low,91,Coupon10;GiftCard;Cashback
633,45,Male,Mumbai,Low,76,Coupon10;TShirt
634,49,Male,Chennai,Low,34,Coupon10;Cashback;GiftCard
635,41,Female,Kolkata,Medium,56,Cashback;TShirt;Voucher
636,52,Male,Delhi,Medium,73,GiftCard;Voucher
637,49,Other,Bangalore,Medium,64,Voucher
638,40,Male,Chennai,Low,45,Cashback
639,26,Male,Bangalore,High,75,Coupon10
640,42,Male,Chennai,Low,37,Voucher;GiftCard;Coupon10
641,39,Other,Bangalore,High,61,GiftCard;Voucher
642,32,Other,Kolkata,Low,21,Voucher
643,35,Male,Bangalore,High,68,Coupon10
644,57,Other,Bangalore,Medium,98,Voucher;Coupon10;Cashback
645,54,Female,Chennai,Low,45,TShirt;Voucher;Coupon10
646,53,Female,Bangalore,High,11,Cashback;TShirt
647,23,Female,Bangalore,Medium,44,Voucher
648,46,Female,Mumbai,Low,85,Voucher;Cashback;Coupon10
649,56,Other,Chennai,Medium,25,Voucher;Cashback
650,50,Male,Mumbai,Low,40,Voucher
651,59,Female,Bangalore,High,82,TShirt;Voucher;Coupon10
652,38,Other,Chennai,Medium,22,Cashback
653,34,Other,Chennai,Medium,53,Voucher;Cashback;TShirt
654,46,Female,Mumbai,Low,24,TShirt;Coupon10;Voucher
655,30,Male,Chennai,Medium,25,GiftCard
656,52,Other,Kolkata,Medium,88,Voucher
657,51,Female,Chennai,Low,87,Cashback
658,21,Female,Chennai,High,43,Coupon10;Cashback;Voucher
659,23,Male,Bangalore,Low,36,TShirt
660,21,Male,Chennai,Medium,31,Voucher
661,49,Male,Delhi,Low,92,GiftCard;Cashback;Coupon10
662,36,Female,Mumbai,Low,63,TShirt;Coupon10;GiftCard
663,27,Male,Kolkata,Medium,8,Coupon10
664,36,Male,Delhi,High,35,GiftCard;TShirt;Coupon10
665,45,Other,Bangalore,High,76,Voucher;Coupon10
666,57,Male,Mumbai,Medium,20,Voucher;Coupon10
667,26,Male,Kolkata,Low,81,Cashback;TShirt;GiftCard
668,40,Other,Bangalore,High,47,GiftCard;Coupon10;Cashback
669,56,Female,Chennai,Low,13,TShirt
670,58,Female,Mumbai,High,47,Cashback;TShirt;Coupon10
671,42,Male,Delhi,High,22,Cashback
672,57,Male,Mumbai,Low,72,Coupon10;GiftCard;TShirt
673,46,Other,Bangalore,High,50,Coupon10;TShirt
674,40,Female,Chennai,Medium,13,Coupon10;GiftCard;Voucher
675,31,Other,Chennai,Low,48,Cashback
676,26,Male,Kolkata,Low,56,GiftCard
677,52,Male,Delhi,Low,82,Coupon10
678,33,Female,Bangalore,Low,72,GiftCard;Voucher
679,34,Male,Mumbai,Medium,47,TShirt;Coupon10
680,56,Male,Delhi,Medium,69,Voucher;TShirt;Cashback
681,38,Other,Chennai,High,65,Cashback;Voucher;Coupon10
682,55,Other,Delhi,Low,83,Cashback;Coupon10
683,39,Male,Delhi,Medium,19,Voucher
684,34,Female,Kolkata,Low,98,TShirt;Cashback
685,22,Other,Mumbai,Medium,1,GiftCard;Voucher;TShirt
686,34,Other,Mumbai,Medium,78,Cashback;GiftCard
687,27,Other,Chennai,High,6,TShirt;Voucher
688,52,Other,Bangalore,Low,12,TShirt
689,20,Other,Mumbai,Medium,12,Voucher;TShirt
690,55,Male,Bangalore,High,17,Coupon10;Voucher
691,25,Other,Bangalore,High,47,GiftCard
692,40,Male,Bangalore,Low,37,Cashback;Voucher
693,51,Female,Delhi,Medium,76,TShirt;Coupon10
694,20,Female,Chennai,Low,47,Cashback
695,45,Male,Chennai,Low,16,TShirt
696,41,Male,Kolkata,Low,73,Cashback;Coupon10;Voucher
697,39,Male,Kolkata,Low,62,Cashback;TShirt;Coupon10
698,48,Other,Bangalore,Low,84,TShirt
699,54,Other,Bangalore,Low,100,Cashback;TShirt
700,18,Other,Chennai,Low,0,GiftCard;Coupon10
701,57,Female,Chennai,High,48,Cashback
702,27,Other,Mumbai,Low,78,GiftCard
703,51,Female,Chennai,Low,52,TShirt;GiftCard
704,57,Female,Kolkata,Medium,10,Voucher;TShirt
705,44,Female,Chennai,High,37,Voucher;Coupon10
706,57,Male,Bangalore,High,48,Voucher
707,39,Male,Mumbai,Medium,80,TShirt;GiftCard;Coupon10
708,56,Other,Delhi,Low,13,Coupon10;Voucher;TShirt
709,51,Female,Delhi,High,99,Cashback;Voucher;Coupon10
710,43,Female,Mumbai,Low,9,Cashback;Coupon10;Voucher
711,30,Male,Delhi,Low,8,Coupon10
712,37,Male,Delhi,High,85,Coupon10;TShirt
713,26,Other,Chennai,Low,26,Cashback
714,18,Male,Bangalore,Low,22,Cashback;GiftCard
715,18,Male,Mumbai,High,58,TShirt
716,29,Other,Mumbai,Low,9,Voucher;Cashback;TShirt
717,22,Male,Kolkata,High,69,Voucher;Cashback
718,60,Female,Bangalore,Medium,34,Voucher
719,25,Female,Kolkata,Medium,64,Cashback
720,23,Female,Bangalore,Low,57,TShirt;GiftCard
721,22,Other,Mumbai,High,7,GiftCard;Coupon10
722,41,Other,Kolkata,Low,85,Coupon10;TShirt
723,58,Female,Kolkata,Low,13,TShirt
724,58,Male,Kolkata,Low,56,GiftCard;TShirt;Coupon10
725,48,Other,Bangalore,Low,46,Cashback
726,21,Female,Mumbai,High,35,Voucher;Cashback
727,25,Female,Mumbai,Medium,15,Coupon10
728,24,Other,Delhi,Medium,40,Voucher;TShirt;GiftCard
729,54,Other,Delhi,Medium,52,Voucher
730,40,Other,Chennai,Low,45,TShirt;Voucher;GiftCard
731,28,Male,Mumbai,Low,49,TShirt
732,27,Female,Delhi,Medium,72,Cashback;TShirt
733,24,Male,Bangalore,Medium,55,TShirt;Cashback
734,19,Other,Chennai,High,23,TShirt;Voucher;GiftCard
735,53,Female,Bangalore,Low,40,TShirt;GiftCard;Cashback
736,46,Male,Kolkata,Medium,36,Voucher;Coupon10;Cashback
737,35,Female,Mumbai,Low,67,Coupon10;Voucher
738,54,Female,Kolkata,Medium,94,Voucher;GiftCard
739,23,Female,Kolkata,High,21,Coupon10;GiftCard
740,52,Other,Mumbai,Medium,92,Cashback;Voucher;Coupon10
741,18,Male,Kolkata,Medium,49,Voucher;TShirt
742,52,Female,Bangalore,Low,72,Cashback;Voucher;GiftCard
743,26,Male,Bangalore,High,98,GiftCard
744,37,Male,Bangalore,High,48,Cashback
745,54,Male,Chennai,Low,63,TShirt
746,26,Other,Kolkata,Medium,29,TShirt;GiftCard;Cashback
747,45,Female,Chennai,High,11,TShirt;Cashback;Coupon10
748,20,Female,Chennai,Medium,69,Voucher
749,46,Other,Chennai,High,37,TShirt;Cashback;GiftCard
750,56,Female,Delhi,Low,8,Voucher;Coupon10;Cashback
751,34,Other,Delhi,Low,40,Voucher
752,51,Male,Bangalore,Low,61,GiftCard
753,33,Other,Mumbai,Medium,52,GiftCard;Coupon10
754,26,Other,Mumbai,Medium,26,Voucher;GiftCard;Coupon10
755,22,Other,Bangalore,High,72,Coupon10;Voucher;Cashback
756,27,Male,Mumbai,Medium,39,GiftCard;Cashback;Voucher
757,33,Other,Chennai,Low,64,Voucher
758,59,Other,Delhi,Low,8,Voucher;TShirt
759,46,Female,Delhi,Medium,87,Voucher;GiftCard
760,30,Other,Delhi,Low,41,Coupon10
761,54,Other,Bangalore,Low,21,Coupon10
762,51,Female,Delhi,High,47,TShirt
763,27,Other,Chennai,Medium,62,Cashback
764,35,Male,Bangalore,High,4,Cashback;Voucher;Coupon10
765,39,Male,Bangalore,High,50,GiftCard;Coupon10;TShirt
766,49,Female,Kolkata,High,76,Coupon10
767,27,Male,Mumbai,High,73,Voucher
768,41,Other,Bangalore,Low,2,TShirt
769,36,Female,Kolkata,High,92,Voucher;TShirt
770,20,Male,Delhi,Medium,52,Coupon10;Voucher
771,57,Female,Mumbai,Low,70,Cashback
772,36,Male,Delhi,Low,79,Cashback;TShirt
773,52,Female,Mumbai,Medium,79,TShirt;Cashback
774,49,Other,Chennai,Low,32,GiftCard;Cashback
775,41,Other,Bangalore,Low,10,Voucher;Coupon10;TShirt
776,42,Other,Delhi,Medium,48,Coupon10;TShirt;Voucher
777,20,Female,Bangalore,Medium,94,TShirt;Cashback
778,33,Other,Bangalore,Low,86,Coupon10;GiftCard
779,60,Male,Delhi,Medium,77,Voucher;Coupon10;GiftCard
780,50,Female,Delhi,High,36,Coupon10;Voucher
781,55,Male,Mumbai,High,28,GiftCard
782,46,Other,Bangalore,Medium,36,GiftCard;Voucher
783,42,Female,Mumbai,Medium,38,TShirt;Coupon10;Voucher
784,44,Female,Chennai,Low,37,Voucher;Cashback;GiftCard
785,45,Female,Delhi,High,6,Voucher;GiftCard
786,40,Male,Bangalore,High,22,Voucher;TShirt
787,35,Female,Chennai,High,34,Coupon10;Cashback;TShirt
788,45,Female,Kolkata,High,21,Coupon10
789,47,Female,Mumbai,High,56,Coupon10
790,59,Male,Kolkata,Medium,44,GiftCard;Voucher;TShirt
791,43,Other,Bangalore,Medium,7,TShirt
792,23,Female,Delhi,High,69,TShirt
793,55,Male,Kolkata,Medium,76,TShirt;Coupon10;Cashback
794,51,Male,Bangalore,Low,56,Cashback;Coupon10
795,49,Female,Delhi,High,99,Cashback
796,50,Male,Chennai,Low,78,Coupon10;Cashback;GiftCard
797,20,Female,Kolkata,Medium,39,Coupon10;Voucher
798,57,Female,Chennai,High,35,GiftCard
799,56,Other,Delhi,High,91,Voucher
800,44,Other,Kolkata,High,8,TShirt;Cashback;Coupon10
801,56,Other,Delhi,Low,29,Coupon10;GiftCard
802,22,Female,Mumbai,Low,49,TShirt
803,57,Female,Kolkata,Medium,67,Voucher
804,39,Other,Bangalore,Low,27,GiftCard
805,59,Other,Chennai,Medium,26,TShirt;Coupon10
806,54,Male,Kolkata,High,83,GiftCard
807,52,Female,Mumbai,Medium,90,Coupon10;TShirt
808,44,Male,Chennai,Medium,30,Coupon10
809,55,Male,Bangalore,High,20,Coupon10
810,24,Female,Mumbai,Medium,57,TShirt
811,30,Other,Bangalore,Low,2,GiftCard;Coupon10;Voucher
812,51,Male,Delhi,Medium,2,Cashback
813,19,Male,Bangalore,Medium,67,Cashback;GiftCard;TShirt
814,39,Female,Bangalore,Medium,43,Cashback;TShirt
815,25,Other,Delhi,Low,84,Cashback;TShirt
816,48,Other,Chennai,Low,0,TShirt;Cashback;Coupon10
817,57,Female,Delhi,Low,43,GiftCard;Voucher
818,31,Male,Bangalore,High,81,Coupon10
819,47,Female,Kolkata,High,95,GiftCard;Coupon10
820,19,Other,Kolkata,Medium,69,Coupon10;TShirt
821,35,Male,Delhi,Low,26,TShirt;Coupon10
822,49,Female,Kolkata,Medium,28,Cashback;GiftCard;Coupon10
823,19,Other,Mumbai,Low,96,Cashback;TShirt;Coupon10
824,28,Male,Bangalore,Low,32,Coupon10;Voucher;Cashback
825,41,Other,Chennai,Low,58,GiftCard
826,19,Male,Mumbai,High,0,Cashback;TShirt;GiftCard
827,46,Male,Bangalore,Low,86,Coupon10;TShirt;GiftCard
828,43,Male,Delhi,Low,93,Coupon10
829,48,Other,Kolkata,Medium,57,Coupon10;GiftCard
830,30,Male,Mumbai,Medium,16,TShirt
831,48,Other,Chennai,Medium,20,GiftCard
832,52,Female,Delhi,Low,27,TShirt
833,44,Other,Delhi,Low,79,Coupon10;GiftCard
834,53,Male,Chennai,Low,1,Voucher;TShirt
835,31,Other,Chennai,Low,64,Voucher
836,27,Male,Kolkata,High,35,Cashback;GiftCard;TShirt
837,41,Other,Kolkata,Low,33,Cashback;TShirt
838,23,Female,Mumbai,Low,6,Voucher;GiftCard
839,45,Female,Bangalore,Medium,48,Cashback;GiftCard
840,38,Female,Mumbai,Low,62,Voucher;Coupon10;GiftCard
841,42,Other,Delhi,High,29,GiftCard
842,54,Female,Kolkata,Low,3,Voucher;TShirt;Coupon10
843,26,Other,Delhi,High,42,GiftCard;Cashback;TShirt
844,27,Female,Kolkata,High,17,TShirt;Voucher;Cashback
845,47,Other,Kolkata,Medium,69,Voucher
846,27,Other,Mumbai,Medium,42,Cashback;GiftCard;Voucher
847,50,Male,Bangalore,High,47,Coupon10;Voucher
848,58,Male,Mumbai,Low,4,Coupon10;Cashback
849,26,Female,Bangalore,Low,84,Coupon10;Voucher;Cashback
850,29,Other,Chennai,High,14,TShirt;Coupon10
851,48,Female,Chennai,Medium,100,Coupon10
852,43,Female,Bangalore,Medium,96,GiftCard
853,56,Female,Chennai,Medium,28,Voucher
854,22,Male,Chennai,Low,56,GiftCard;Coupon10
855,19,Other,Delhi,High,6,Voucher
856,37,Female,Delhi,Low,25,Cashback
857,42,Other,Chennai,High,76,Voucher
858,34,Female,Bangalore,Medium,25,Coupon10;TShirt
859,51,Male,Kolkata,Medium,45,GiftCard;Voucher
860,46,Other,Kolkata,Low,64,Voucher
861,50,Other,Chennai,Medium,51,TShirt;Voucher;Coupon10
862,32,Female,Mumbai,Low,34,GiftCard
863,23,Male,Chennai,Low,64,Cashback;Voucher;TShirt
864,32,Other,Bangalore,Low,18,Voucher;GiftCard
865,52,Female,Bangalore,Medium,39,Coupon10;Cashback;GiftCard
866,47,Male,Mumbai,Medium,85,TShirt;GiftCard
867,56,Male,Mumbai,High,65,Cashback
868,40,Female,Delhi,Low,86,GiftCard
869,23,Other,Mumbai,Medium,89,Voucher;Coupon10;TShirt
870,18,Female,Delhi,Low,55,Voucher;TShirt
871,47,Female,Chennai,Medium,9,Voucher;GiftCard;TShirt
872,19,Other,Delhi,High,14,Coupon10;TShirt
873,21,Male,Chennai,High,67,Cashback;Voucher
874,47,Male,Bangalore,High,45,Coupon10
875,22,Male,Mumbai,Low,70,Coupon10
876,47,Other,Delhi,High,53,Voucher;TShirt
877,23,Female,Delhi,High,39,Coupon10;Cashback;Voucher
878,44,Female,Kolkata,Low,84,Coupon10;TShirt
879,52,Female,Delhi,High,76,Voucher;Cashback
880,29,Other,Bangalore,Medium,18,Voucher;TShirt;Cashback
881,39,Male,Delhi,High,1,Cashback;GiftCard
882,54,Male,Chennai,Medium,62,TShirt;Coupon10
883,59,Male,Bangalore,Low,84,Coupon10
884,41,Female,Bangalore,Medium,45,Voucher;Cashback;GiftCard
885,29,Other,Kolkata,High,70,GiftCard
886,31,Female,Mumbai,Medium,50,GiftCard
887,28,Female,Delhi,Low,44,Voucher
888,50,Female,Kolkata,Low,53,GiftCard;Cashback;TShirt
889,26,Other,Chennai,High,91,Voucher;TShirt
890,42,Other,Delhi,High,47,Coupon10;Cashback
891,36,Female,Kolkata,Low,9,Coupon10;GiftCard
892,27,Female,Bangalore,Medium,89,GiftCard
893,20,Other,Mumbai,Low,36,Coupon10
894,33,Male,Chennai,High,95,Voucher
895,27,Male,Bangalore,Medium,24,TShirt
896,22,Male,Mumbai,Medium,70,GiftCard;Voucher
897,30,Other,Delhi,Low,71,Coupon10
898,34,Male,Mumbai,Medium,89,TShirt
899,43,Female,Chennai,Medium,95,Voucher
900,60,Male,Kolkata,Medium,62,Coupon10
901,24,Other,Kolkata,Low,8,Cashback
902,40,Female,Chennai,High,91,Cashback;Voucher;TShirt
903,52,Other,Mumbai,High,86,Coupon10
904,55,Female,Kolkata,Medium,82,TShirt
905,29,Other,Mumbai,High,64,Cashback
906,37,Other,Mumbai,Low,63,GiftCard;Cashback
907,46,Female,Delhi,Low,86,Coupon10
908,59,Other,Delhi,High,43,Voucher;Coupon10
909,41,Male,Delhi,High,12,GiftCard
910,19,Male,Bangalore,Low,60,Voucher;GiftCard
911,24,Female,Mumbai,High,100,Voucher;GiftCard
912,41,Female,Bangalore,Medium,63,Coupon10
913,20,Female,Delhi,Medium,31,Cashback;Coupon10
914,41,Male,Mumbai,Medium,42,Coupon10
915,59,Male,Mumbai,High,45,Coupon10;TShirt;Cashback
916,58,Other,Mumbai,Medium,2,Coupon10;Voucher;GiftCard
917,43,Male,Mumbai,Medium,43,Voucher;Coupon10;GiftCard
918,25,Other,Kolkata,Low,4,Coupon10;TShirt;Voucher
919,53,Female,Bangalore,Medium,59,TShirt
920,21,Other,Bangalore,Medium,94,Voucher;Cashback
921,23,Male,Kolkata,High,56,GiftCard
922,23,Female,Bangalore,Medium,46,TShirt;GiftCard
923,57,Male,Mumbai,High,35,TShirt;Cashback;GiftCard
924,23,Female,Kolkata,Medium,71,Coupon10;Voucher;Cashback
925,44,Other,Chennai,Medium,19,Coupon10;TShirt;Voucher
926,56,Other,Chennai,High,34,Cashback;GiftCard
927,48,Male,Chennai,High,96,Voucher;GiftCard
928,25,Male,Kolkata,Medium,73,Coupon10;GiftCard;Cashback
929,31,Other,Mumbai,Low,94,Coupon10
930,37,Other,Bangalore,High,20,GiftCard;TShirt;Voucher
931,56,Male,Kolkata,Low,30,Voucher;TShirt;GiftCard
932,26,Female,Kolkata,High,53,GiftCard
933,57,Male,Delhi,Medium,65,Voucher;Coupon10;TShirt
934,55,Other,Bangalore,Low,79,Coupon10;GiftCard
935,57,Male,Mumbai,High,97,Coupon10
936,18,Female,Kolkata,Medium,42,GiftCard;Voucher
937,42,Other,Delhi,High,36,GiftCard;TShirt;Cashback
938,21,Other,Mumbai,High,57,Voucher;Cashback
939,31,Male,Bangalore,Medium,66,Coupon10;Cashback
940,60,Other,Kolkata,Low,13,TShirt;Voucher
941,37,Female,Kolkata,Medium,27,Voucher
942,38,Other,Kolkata,High,30,Coupon10
943,20,Female,Mumbai,High,40,Coupon10
944,49,Other,Kolkata,Medium,13,Coupon10;TShirt
945,32,Male,Bangalore,Low,63,Cashback
946,59,Female,Delhi,High,79,Voucher;TShirt;GiftCard
947,56,Female,Chennai,Low,40,Cashback;GiftCard
948,22,Male,Mumbai,Low,96,Coupon10;TShirt
949,27,Male,Mumbai,Low,5,TShirt
950,51,Male,Chennai,High,89,Cashback;GiftCard;TShirt
951,59,Female,Mumbai,Medium,39,Voucher
952,53,Female,Kolkata,High,9,GiftCard;Cashback
953,19,Other,Chennai,Low,4,Voucher
954,36,Other,Kolkata,Low,17,Cashback;GiftCard;Voucher
955,46,Male,Chennai,High,33,Cashback;TShirt
956,37,Other,Kolkata,Low,46,Coupon10;Cashback;Voucher
957,60,Other,Mumbai,Low,88,TShirt;Cashback;Coupon10
958,25,Male,Kolkata,Low,11,Cashback;TShirt
959,52,Male,Delhi,Medium,18,Voucher;Cashback;GiftCard
960,53,Other,Chennai,High,0,TShirt;Cashback
961,39,Female,Mumbai,Medium,14,TShirt
962,36,Female,Chennai,High,90,TShirt;Coupon10;GiftCard
963,53,Female,Delhi,High,27,Voucher;Coupon10
964,37,Male,Delhi,Low,37,Coupon10;Cashback;TShirt
965,54,Other,Mumbai,Low,55,Coupon10;GiftCard
966,49,Male,Bangalore,High,14,TShirt
967,36,Other,Chennai,Low,14,Cashback;GiftCard;Coupon10
968,56,Male,Delhi,High,91,Cashback;TShirt
969,22,Male,Bangalore,Low,69,TShirt;GiftCard;Coupon10
970,19,Male,Delhi,High,63,Cashback;GiftCard;Voucher
971,38,Female,Bangalore,Low,37,GiftCard;Coupon10
972,51,Male,Delhi,Low,81,Voucher;Cashback;GiftCard
973,42,Female,Chennai,Medium,63,TShirt;GiftCard;Coupon10
974,19,Female,Mumbai,High,7,Cashback;GiftCard
975,53,Male,Chennai,Low,85,GiftCard;TShirt;Coupon10
976,33,Male,Mumbai,Medium,6,TShirt
977,55,Male,Bangalore,Low,6,Cashback;Voucher;Coupon10
978,41,Other,Chennai,High,9,Voucher;TShirt;Cashback
979,40,Female,Mumbai,Low,68,TShirt;GiftCard
980,57,Female,Chennai,Low,95,GiftCard;Voucher
981,44,Female,Kolkata,Low,43,Cashback;Voucher;Coupon10
982,41,Other,Kolkata,Medium,100,Cashback;Coupon10
983,56,Female,Chennai,Low,30,Coupon10
984,60,Male,Kolkata,High,47,Cashback
985,37,Female,Kolkata,High,63,Coupon10;Voucher;GiftCard
986,42,Male,Delhi,Low,1,Voucher
